,conversation_id,elo_rating,comparisons_count,updated_condition,overall_empathy,conversation_number,condition,elo_rank,starter
141,20250325115352774676,1562.900380882818,61,treatment,1,2,AICoach,142,promotion
142,20250326124354792131,1562.6366946102987,60,treatment,0,3,CoachPlusInfluencer,143,promotion
143,20250326231007017100,1562.6012895287058,59,treatment,-1,2,CoachPlusInfluencer,144,promotion
144,20250326062558198500,1561.6384797658247,60,control,0,1,Control,145,promotion
145,20250325203931899231,1561.0767553593903,59,control,-1,1,AICoach,146,promotion
146,20250326144433234148,1560.6928213693584,61,control,-5,1,AICoach,147,promotion
147,20250325233444434567,1555.9018700173033,59,treatment,4,2,AICoach,148,promotion
148,20250327024450617349,1554.4397768672989,62,treatment,-2,3,AICoach,149,promotion
149,20250326002550585431,1552.314601470997,58,treatment,5,3,AICoach,150,promotion
150,20250325114902665947,1550.2342885118107,59,treatment,3,2,AICoach,151,promotion
151,20250325183451229426,1548.4156748994303,59,treatment,3,3,CoachPlusInfluencer,152,promotion
152,20250325112617012282,1547.558383050446,60,treatment,0,2,AICoach,153,promotion
153,20250326152424401883,1547.408887226498,60,treatment,-1,3,CoachPlusInfluencer,154,promotion
154,20250325123207847471,1546.4660384739916,58,treatment,2,3,AICoach,155,promotion
155,20250326121304540926,1546.4024082206015,58,treatment,1,3,AICoach,156,promotion
156,20250326070047541247,1546.296733531097,59,treatment,0,3,AICoach,157,promotion
157,20250325140122714152,1545.3513478450031,59,treatment,1,3,AICoach,158,promotion
158,20250326072503759786,1542.2111986447808,59,control,2,1,CoachPlusInfluencer,159,promotion
159,20250329213316808109,1540.5807048816123,60,treatment,3,3,AICoach,160,promotion
160,20250326101454733787,1539.6660423556505,59,control,0,1,Control,161,promotion
161,20250326060519201774,1538.5047889724317,59,treatment,-1,2,AICoach,162,promotion
162,20250325194107265809,1537.175937719314,61,control,-3,1,CoachPlusInfluencer,163,promotion
163,20250403104530511102,1535.9354267336078,59,treatment,2,2,CoachPlusInfluencer,164,promotion
164,20250329220813294100,1534.0952971690938,59,control,-3,1,Influencer,165,promotion
165,20250325161926017517,1532.2647292473682,59,treatment,1,2,AICoach,166,promotion
166,20250325182620913435,1528.329760129309,61,treatment,1,2,CoachPlusInfluencer,167,promotion
167,20250326135840981220,1525.4065874604091,61,control,-3,1,Influencer,168,promotion
168,20250325125953801321,1525.140143245819,58,control,-3,1,Influencer,169,promotion
169,20250326014458579721,1524.0739916768089,60,control,2,1,CoachPlusInfluencer,170,promotion
170,20250326114401896309,1522.6562446883063,58,control,-3,1,Control,171,promotion
171,20250326151940044946,1522.0667577824804,61,control,-3,1,AICoach,172,promotion
172,20250326092900990514,1521.4396580945984,63,control,-2,1,Control,173,promotion
173,20250326041118163789,1521.2129683274416,58,control,-2,1,CoachPlusInfluencer,174,promotion
174,20250326024733162608,1520.9503299067137,60,treatment,-2,2,CoachPlusInfluencer,175,promotion
175,20250326153121207415,1518.3023201081023,63,control,-1,1,Influencer,176,promotion
176,20250326084759946518,1517.9157245610286,62,treatment,-3,3,AICoach,177,promotion
177,20250325190807978899,1514.924307487054,58,treatment,4,3,CoachPlusInfluencer,178,promotion
178,20250329130744998276,1513.0547050130936,59,control,-3,1,Influencer,179,promotion
179,20250329212419501802,1512.5266778107257,61,treatment,0,3,CoachPlusInfluencer,180,promotion
180,20250325215916755370,1511.3555967575744,61,treatment,0,2,AICoach,181,promotion
181,20250326064507907742,1511.15395712522,61,control,-1,1,Influencer,182,promotion
182,20250325174004025354,1510.136382486951,59,control,-4,1,Control,183,promotion
183,20250331131219739996,1508.8327927349328,59,treatment,0,2,CoachPlusInfluencer,184,promotion
184,20250326140021665239,1508.294076852559,63,control,-3,1,AICoach,185,promotion
185,20250325201847837968,1506.9195512326587,61,treatment,0,3,AICoach,186,promotion
186,20250326145434028828,1503.8299078067785,60,treatment,-1,2,CoachPlusInfluencer,187,promotion
187,20250326121625316831,1496.8077553376086,59,treatment,-2,3,CoachPlusInfluencer,188,promotion
188,20250325155126943801,1496.5832785782777,59,control,1,1,Control,189,promotion
189,20250325192535880165,1495.1810599866494,61,control,-4,1,AICoach,190,promotion
190,20250327084506163896,1486.621608864576,62,treatment,-2,3,AICoach,191,promotion
191,20250325213826984532,1485.4468319419218,62,control,-1,1,AICoach,192,promotion
192,20250326010131959562,1484.8106541204324,59,treatment,3,2,AICoach,193,promotion
193,20250325155620277665,1484.1137437165005,59,treatment,0,2,AICoach,194,promotion
194,20250326160231910227,1483.7571526911447,61,control,-6,1,Control,195,promotion
195,20250326125540519556,1481.9301645400346,60,control,-3,1,AICoach,196,promotion
196,20250325150014456601,1480.4311238061912,59,treatment,4,3,AICoach,197,promotion
197,20250325203815175135,1478.1624520139908,62,control,-3,1,Influencer,198,promotion
198,20250325150630612679,1476.6339024338718,60,control,-4,1,Control,199,promotion
199,20250326015545006458,1475.9532415107062,61,control,-5,1,AICoach,200,promotion
200,20250327165544474219,1474.6586511536543,60,control,-4,1,AICoach,201,promotion
201,20250325232854062533,1473.9830779706265,60,treatment,-2,2,AICoach,202,promotion
202,20250325140903467854,1473.92224710473,62,control,0,1,CoachPlusInfluencer,203,promotion
203,20250326063040696659,1470.2992422391364,60,control,-1,1,Control,204,promotion
204,20250326131849306584,1470.174403699359,58,control,-1,1,Control,205,promotion
205,20250326063740717221,1470.1617277983758,61,treatment,0,2,AICoach,206,promotion
206,20250325204025244548,1467.660613226637,58,control,-3,1,CoachPlusInfluencer,207,promotion
207,20250329215704067218,1467.2827928581503,60,control,-1,1,Influencer,208,promotion
208,20250326013425464578,1466.8259666515924,61,control,-4,1,Influencer,209,promotion
209,20250326121833859956,1460.8252140822165,62,treatment,-2,2,AICoach,210,promotion
210,20250326041020486576,1460.7151180098792,62,treatment,-2,2,CoachPlusInfluencer,211,promotion
211,20250329220043873825,1458.5727208968135,61,control,-5,1,AICoach,212,promotion
212,20250326143749527523,1458.4179970921923,59,treatment,-1,2,CoachPlusInfluencer,213,promotion
213,20250329220422150689,1458.0485394324978,60,control,-5,1,CoachPlusInfluencer,214,promotion
214,20250326134642285528,1454.329090973314,60,control,-1,1,AICoach,215,promotion
215,20250329223832845403,1452.3817894668184,59,control,-2,1,CoachPlusInfluencer,216,promotion
216,20250326165635028926,1452.192343870467,62,treatment,0,2,CoachPlusInfluencer,217,promotion
217,20250326121753114229,1450.591619032754,57,control,-1,1,Influencer,218,promotion
218,20250326065424011207,1450.503934453878,61,control,-5,1,Control,219,promotion
219,20250326202452921141,1450.296548614698,60,control,-2,1,AICoach,220,promotion
220,20250326104836994821,1448.6615799618526,58,control,-3,1,AICoach,221,promotion
221,20250326101210763456,1447.4044856455555,61,control,-2,1,Influencer,222,promotion
222,20250325214606539355,1445.5654601951085,63,control,-3,1,CoachPlusInfluencer,223,promotion
223,20250325123630726214,1443.7787357682523,59,control,-5,1,Influencer,224,promotion
224,20250326031716827587,1443.7561714274782,62,control,-3,1,CoachPlusInfluencer,225,promotion
225,20250329221908750884,1442.6200231308733,61,control,-6,1,CoachPlusInfluencer,226,promotion
226,20250329225825952366,1440.010365664397,61,control,-4,1,Influencer,227,promotion
227,20250326064157813196,1437.4222901008998,59,treatment,-4,3,AICoach,228,promotion
228,20250325200641298395,1433.5423956438417,60,control,-1,1,CoachPlusInfluencer,229,promotion
229,20250326071653820828,1424.1911162413494,61,treatment,-1,2,CoachPlusInfluencer,230,promotion
230,20250326112647953187,1422.1857707153174,59,control,-5,1,AICoach,231,promotion
231,20250325192505643406,1421.392895933115,60,control,-4,1,Control,232,promotion
232,20250329211537778912,1419.8090151130448,62,treatment,1,2,AICoach,233,promotion
233,20250326020000963838,1418.9875090793928,60,control,-4,1,Influencer,234,promotion
234,20250326054928053771,1418.9436622956391,61,treatment,-5,3,CoachPlusInfluencer,235,promotion
235,20250326201326976372,1418.4587398644,60,treatment,-3,2,CoachPlusInfluencer,236,promotion
236,20250325174548418561,1418.2131502092832,59,treatment,-1,3,CoachPlusInfluencer,237,promotion
237,20250326105956322949,1413.4560164273094,61,control,-5,1,CoachPlusInfluencer,238,promotion
238,20250325220849289292,1413.21549029431,60,treatment,-2,2,AICoach,239,promotion
239,20250325194748808516,1411.938395281915,62,control,-4,1,Influencer,240,promotion
240,20250326052358836938,1410.28036119522,62,control,-3,1,CoachPlusInfluencer,241,promotion
241,20250325235414223522,1407.8669569503545,60,control,-3,1,CoachPlusInfluencer,242,promotion
242,20250326155523961199,1407.0943098962107,62,treatment,-1,2,AICoach,243,promotion
243,20250329220314124126,1405.412689417069,59,treatment,-1,3,AICoach,244,promotion
244,20250326153652443800,1403.6670195023923,60,control,-5,1,CoachPlusInfluencer,245,promotion
245,20250325111518396618,1403.473100180945,60,control,-4,1,CoachPlusInfluencer,246,promotion
246,20250326101611440816,1400.7605975072374,63,treatment,-1,3,CoachPlusInfluencer,247,promotion
247,20250326154218244430,1400.2273264195974,64,control,-6,1,AICoach,248,promotion
248,20250326133102373399,1398.5499052417322,61,treatment,-1,2,CoachPlusInfluencer,249,promotion
249,20250326021931748144,1397.9285122128213,61,control,-2,1,Influencer,250,promotion
250,20250325193317203718,1396.842689044284,62,control,-5,1,Influencer,251,promotion
251,20250325121009350716,1396.3667960235637,61,control,-5,1,Control,252,promotion
252,20250326064113238984,1395.794164945563,62,treatment,-3,2,AICoach,253,promotion
253,20250325220203156892,1392.3180658763483,60,treatment,0,2,AICoach,254,promotion
254,20250326010806051571,1392.2007381069554,64,control,-1,1,Influencer,255,promotion
255,20250325111540646628,1391.7154152526468,59,control,-6,1,Influencer,256,promotion
256,20250325181322238417,1390.6794357653262,61,control,-4,1,Control,257,promotion
257,20250326120340129864,1387.4084563339509,59,control,-1,1,Control,258,promotion
258,20250326005501543424,1382.591621117161,58,control,4,1,CoachPlusInfluencer,259,promotion
259,20250325164233887712,1382.4474387287414,59,control,-5,1,Influencer,260,promotion
260,20250325225240671904,1380.8147131335616,60,control,-2,1,Control,261,promotion
261,20250325223202153856,1380.506958205171,61,control,-1,1,AICoach,262,promotion
262,20250325140014306651,1379.8759097347786,59,control,-2,1,Control,263,promotion
263,20250325170620677396,1378.2977410279532,62,treatment,-2,2,AICoach,264,promotion
264,20250326081040885289,1377.29907233969,61,control,-3,1,AICoach,265,promotion
265,20250326014358332718,1376.3845816511368,58,control,-4,1,AICoach,266,promotion
266,20250326104051814552,1376.3237766282057,60,treatment,2,2,CoachPlusInfluencer,267,promotion
267,20250327121836511763,1376.1364692854431,62,control,-6,1,Control,268,promotion
268,20250329214005120800,1373.6520438552998,59,control,-4,1,Influencer,269,promotion
269,20250325165123967399,1373.6113387062471,60,treatment,-4,2,AICoach,270,promotion
270,20250325152143027574,1368.3898819972355,62,treatment,-3,2,AICoach,271,promotion
271,20250325205207197279,1367.623299621847,59,control,-4,1,Control,272,promotion
272,20250325151524350225,1366.552386665581,60,control,-2,1,Control,273,promotion
273,20250326160421649319,1361.3060468582023,60,control,-4,1,Influencer,274,promotion
274,20250325130333332624,1355.956809536566,59,treatment,-5,2,AICoach,275,promotion
275,20250326170900585336,1355.5886110760084,59,control,-5,1,AICoach,276,promotion
276,20250325155131321708,1354.0752587869906,59,control,-4,1,AICoach,277,promotion
277,20250326121259877883,1354.0474058302718,60,treatment,-4,2,AICoach,278,promotion
278,20250325215021267691,1353.9198645250344,59,treatment,1,2,CoachPlusInfluencer,279,promotion
279,20250325165239713685,1353.7880144181188,61,treatment,0,2,AICoach,280,promotion
280,20250326041951200363,1352.138447304826,61,treatment,-3,2,AICoach,281,promotion
281,20250325151006508773,1346.4199962100336,58,treatment,-2,2,AICoach,282,promotion
282,20250326102401557741,1343.8120948308083,59,control,-4,1,Influencer,283,promotion
283,20250326164531812581,1343.7844766306257,60,treatment,-3,3,CoachPlusInfluencer,284,promotion
284,20250326072745353750,1342.5475088829835,58,treatment,-4,2,CoachPlusInfluencer,285,promotion
285,20250329212846219521,1341.503118427968,59,treatment,-3,3,CoachPlusInfluencer,286,promotion
286,20250325234452727112,1337.890785867174,59,treatment,-6,2,CoachPlusInfluencer,287,promotion
287,20250326035003153277,1337.5474422972688,59,control,-6,1,AICoach,288,promotion
288,20250326084000036934,1336.7180756208668,62,control,-3,1,CoachPlusInfluencer,289,promotion
289,20250325183213897139,1325.7911718507464,59,control,-7,1,AICoach,290,promotion
290,20250325124208189297,1319.0630764656155,57,treatment,-2,3,AICoach,291,promotion
291,20250326065757778314,1311.6053978031125,59,control,-6,1,Influencer,292,promotion
292,20250326021651395702,1311.340878422372,60,control,-6,1,AICoach,293,promotion
293,20250325152643462182,1309.6333856149267,62,control,-3,1,Influencer,294,promotion
294,20250326015523034171,1307.3694516521784,60,treatment,-3,2,CoachPlusInfluencer,295,promotion
295,20250325121143291414,1307.0890598351994,60,control,-5,1,Influencer,296,promotion
296,20250326074355194946,1307.0623334911838,58,control,-5,1,Influencer,297,promotion
297,20250326054738069735,1305.2721274023563,63,control,-5,1,AICoach,298,promotion
298,20250325145727689222,1302.4737010784288,61,treatment,-5,2,AICoach,299,promotion
299,20250325230631669784,1301.583657218259,60,treatment,-3,3,CoachPlusInfluencer,300,promotion
300,20250325203156926244,1301.5011432780182,60,treatment,-4,3,CoachPlusInfluencer,301,promotion
301,20250326081030904718,1301.1117539384852,60,treatment,-3,3,AICoach,302,promotion
302,20250325161012040292,1298.3496357909137,61,control,-4,1,CoachPlusInfluencer,303,promotion
303,20250325152604105100,1295.838347404526,60,control,-3,1,AICoach,304,promotion
304,20250326070739241567,1294.193211147522,60,control,-2,1,AICoach,305,promotion
305,20250326135827991108,1292.543068904287,62,control,-5,1,Influencer,306,promotion
306,20250326154310006531,1289.7843621648888,59,control,-5,1,CoachPlusInfluencer,307,promotion
307,20250326084903232496,1288.3329400377395,60,control,-2,1,Influencer,308,promotion
308,20250329214504082308,1281.000010938484,61,control,-4,1,AICoach,309,promotion
309,20250326152227333151,1280.4832137278945,62,control,-5,1,Control,310,promotion
310,20250326054014817154,1278.6698472686971,58,treatment,-2,3,CoachPlusInfluencer,311,promotion
311,20250326044801825165,1278.5728487032402,63,treatment,-3,2,AICoach,312,promotion
312,20250325160532155246,1276.1645769484608,58,treatment,-5,2,CoachPlusInfluencer,313,promotion
313,20250325225750305888,1274.25403661177,61,control,-4,1,CoachPlusInfluencer,314,promotion
314,20250325132309804466,1273.1616795504508,61,treatment,-2,3,CoachPlusInfluencer,315,promotion
315,20250326120316627859,1272.93932206192,57,control,-3,1,AICoach,316,promotion
316,20250326005206282721,1269.714904776744,59,treatment,-5,2,CoachPlusInfluencer,317,promotion
317,20250326160717424775,1269.437027825581,62,control,-8,1,Influencer,318,promotion
318,20250325212315457773,1268.022770893413,60,control,-5,1,Influencer,319,promotion
319,20250325105718134250,1267.4779019245657,60,control,-4,1,Control,320,promotion
320,20250325221533527781,1263.83141390742,63,control,-7,1,Influencer,321,promotion
321,20250326022409820274,1262.5454272074292,60,control,-5,1,CoachPlusInfluencer,322,promotion
322,20250325192344539331,1261.9009714315118,61,control,-3,1,AICoach,323,promotion
323,20250326010517838779,1260.2184576630275,60,control,-2,1,Influencer,324,promotion
324,20250327002638257954,1254.155000971782,61,control,-5,1,Control,325,promotion
325,20250326112247925510,1246.598526539129,62,treatment,0,3,AICoach,326,promotion
326,20250326112100742150,1243.809189174797,60,control,-5,1,Influencer,327,promotion
327,20250326081310184309,1243.0871250659034,61,control,-6,1,CoachPlusInfluencer,328,promotion
328,20250325162949561499,1242.0788540230365,61,control,-5,1,Influencer,329,promotion
329,20250326041523950754,1241.0005667541652,58,treatment,-4,2,AICoach,330,promotion
330,20250326052144807858,1237.4324012756792,61,treatment,-4,2,AICoach,331,promotion
331,20250325184529094948,1237.236121546286,61,treatment,-4,2,AICoach,332,promotion
332,20250326063817275317,1230.3533423492313,59,control,-6,1,Influencer,333,promotion
333,20250325160852342233,1229.8894478589996,60,control,-4,1,CoachPlusInfluencer,334,promotion
334,20250326160924312221,1226.905157525213,60,control,-5,1,AICoach,335,promotion
335,20250326170629531693,1224.8177309945886,60,control,-5,1,CoachPlusInfluencer,336,promotion
336,20250325183750330906,1223.896587689086,62,control,-3,1,Influencer,337,promotion
337,20250325214425330932,1223.2672172639184,60,treatment,-5,3,AICoach,338,promotion
338,20250326145510174273,1222.7748005037015,61,control,-5,1,Influencer,339,promotion
339,20250326040829961211,1222.6511201448802,59,control,-6,1,CoachPlusInfluencer,340,promotion
340,20250326170946111158,1222.5530672097152,61,treatment,-4,2,AICoach,341,promotion
341,20250325143144747567,1219.0549274830555,64,control,-4,1,Control,342,promotion
342,20250325190623309568,1211.480848064938,60,treatment,-5,3,AICoach,343,promotion
343,20250326021654902688,1204.8249263503171,58,control,-5,1,Influencer,344,promotion
344,20250326151337979755,1202.4257482369258,60,control,-5,1,CoachPlusInfluencer,345,promotion
345,20250325111604854789,1201.6804181550183,61,control,-5,1,Influencer,346,promotion
346,20250325224439905205,1200.6245601980545,61,control,-5,1,AICoach,347,promotion
347,20250325121518817597,1196.2099115518588,60,control,-6,1,CoachPlusInfluencer,348,promotion
348,20250325210142235521,1195.4041064385203,61,control,-5,1,AICoach,349,promotion
349,20250325192831271871,1191.271276058403,62,treatment,-3,2,AICoach,350,promotion
350,20250325214544675321,1185.6665078977974,58,control,-5,1,Influencer,351,promotion
351,20250326043537790157,1184.7336740148205,60,control,-7,1,CoachPlusInfluencer,352,promotion
352,20250325235522759431,1184.4080263651244,59,control,-8,1,CoachPlusInfluencer,353,promotion
353,20250326043536220876,1173.45682198268,60,control,-7,1,Influencer,354,promotion
354,20250326004212764464,1172.422554509131,58,treatment,-3,3,AICoach,355,promotion
355,20250325202709557499,1169.5159803833535,60,control,-5,1,Control,356,promotion
356,20250325224008065994,1156.6277181585615,60,treatment,-7,3,AICoach,357,promotion
357,20250325215726139945,1151.5598204394048,60,control,-7,1,CoachPlusInfluencer,358,promotion
358,20250326090936017993,1149.79675263003,61,treatment,-4,2,AICoach,359,promotion
359,20250325213833112999,1149.5423773017492,57,treatment,-5,3,AICoach,360,promotion
360,20250326070923057887,1146.9494052068126,61,control,-3,1,Control,361,promotion
361,20250325220236755120,1145.0928447684555,58,treatment,-4,3,CoachPlusInfluencer,362,promotion
362,20250326032044299190,1135.740542092769,58,treatment,-6,3,CoachPlusInfluencer,363,promotion
363,20250326035154255702,1133.355129366506,58,control,-6,1,CoachPlusInfluencer,364,promotion
364,20250326014805867151,1122.6993955565554,59,treatment,-5,3,AICoach,365,promotion
365,20250326054446899977,1116.1139232637818,58,control,-9,1,Control,366,promotion
366,20250326091637658714,1114.3295080621192,59,control,-8,1,Control,367,promotion
367,20250326085841243363,1112.2675581725412,59,control,-5,1,Control,368,promotion
368,20250326163623417684,1086.534059673665,60,control,-7,1,CoachPlusInfluencer,369,promotion
369,20250325134713601544,1086.0301789806774,58,treatment,-3,3,AICoach,370,promotion
370,20250326090834147899,1079.495102966791,61,control,-5,1,Control,371,promotion
371,20250326221921213609,1070.198961104726,58,control,-8,1,Influencer,372,promotion
372,20250325123728689953,1059.2408144336166,61,control,-8,1,Influencer,373,promotion
0,20250325111054994883,1975.698703012086,60,control,12,1,AICoach,1,undervalued
1,20250326130630862485,1968.9595329604444,59,control,8,1,Control,2,undervalued
2,20250326031943529475,1933.0062601675604,60,treatment,8,3,AICoach,3,undervalued
3,20250326082431904372,1925.7805562723877,58,treatment,9,2,AICoach,4,undervalued
4,20250327013812102175,1925.6606847006235,60,control,8,1,CoachPlusInfluencer,5,undervalued
5,20250326135306465897,1922.0377563636152,60,control,10,1,CoachPlusInfluencer,6,undervalued
6,20250325180919873330,1897.184919094324,59,treatment,11,2,CoachPlusInfluencer,7,undervalued
7,20250326164231526858,1893.3664181571137,60,treatment,10,2,AICoach,8,undervalued
8,20250325114803394200,1878.4687114796477,58,control,9,1,Control,9,undervalued
9,20250325235213086664,1873.8372239735015,59,treatment,11,2,AICoach,10,undervalued
10,20250325170248147208,1873.4753402301444,59,treatment,9,2,CoachPlusInfluencer,11,undervalued
11,20250326125834378251,1869.5880394186,61,treatment,8,2,CoachPlusInfluencer,12,undervalued
12,20250325185253847476,1868.662787874367,58,treatment,9,3,AICoach,13,undervalued
13,20250326170046013545,1856.2255863970004,60,treatment,7,3,CoachPlusInfluencer,14,undervalued
14,20250326054108196822,1855.1501970805805,59,treatment,9,3,CoachPlusInfluencer,15,undervalued
15,20250325110224746554,1855.093715358268,61,control,9,1,Control,16,undervalued
16,20250325221245806777,1849.4226367704648,60,treatment,6,2,AICoach,17,undervalued
17,20250326040921112604,1846.1071276400207,59,treatment,8,2,CoachPlusInfluencer,18,undervalued
18,20250329212647197794,1838.4271181933111,59,treatment,7,3,CoachPlusInfluencer,19,undervalued
19,20250325215017548472,1837.456232876869,62,treatment,4,3,AICoach,20,undervalued
20,20250325195604378907,1832.8771215114425,59,control,9,1,Control,21,undervalued
21,20250329220018036945,1825.490104549381,61,treatment,5,3,AICoach,22,undervalued
22,20250326144436662784,1824.5639155307567,62,control,3,1,AICoach,23,undervalued
23,20250325133903783680,1822.3414962225288,62,control,10,1,CoachPlusInfluencer,24,undervalued
24,20250326083304041424,1819.1699639696992,59,control,5,1,AICoach,25,undervalued
25,20250326112856582905,1818.6014089925225,58,treatment,8,3,AICoach,26,undervalued
26,20250325160638291633,1815.62055531914,61,treatment,10,3,AICoach,27,undervalued
27,20250326064247004933,1814.6244388093448,58,treatment,11,3,AICoach,28,undervalued
28,20250325192944795994,1812.8704062988345,60,treatment,6,2,AICoach,29,undervalued
29,20250325205938168323,1809.3564006044824,60,treatment,10,3,CoachPlusInfluencer,30,undervalued
30,20250326051424901387,1808.2414686907111,60,treatment,11,2,AICoach,31,undervalued
31,20250326154917820107,1808.0155813104775,60,treatment,6,3,AICoach,32,undervalued
32,20250325224005318425,1806.8831121137227,61,control,7,1,CoachPlusInfluencer,33,undervalued
33,20250325170724153667,1805.236901518803,60,treatment,9,2,AICoach,34,undervalued
34,20250325191642050926,1800.4041152033333,59,treatment,10,3,AICoach,35,undervalued
35,20250329212734331169,1793.3266336198249,60,treatment,6,3,AICoach,36,undervalued
36,20250326011931018309,1786.070106949709,59,treatment,8,3,AICoach,37,undervalued
37,20250326064456480536,1778.2798079772244,58,treatment,10,3,CoachPlusInfluencer,38,undervalued
38,20250326171437223986,1776.5800216851624,61,treatment,8,2,CoachPlusInfluencer,39,undervalued
39,20250325230250661912,1769.2655345397725,60,treatment,4,2,CoachPlusInfluencer,40,undervalued
40,20250326063215580802,1768.3540926899248,61,treatment,9,3,AICoach,41,undervalued
41,20250327064754051353,1761.98197994889,61,treatment,6,3,CoachPlusInfluencer,42,undervalued
42,20250326095808748513,1761.5079132981782,59,control,7,1,Influencer,43,undervalued
43,20250326084749146419,1755.4276890678111,59,treatment,3,2,CoachPlusInfluencer,44,undervalued
44,20250326052700066668,1755.0166485369891,58,treatment,3,3,CoachPlusInfluencer,45,undervalued
45,20250326171723031557,1754.3845423688997,60,treatment,7,2,CoachPlusInfluencer,46,undervalued
46,20250325121636787931,1751.4307947336968,59,treatment,9,3,CoachPlusInfluencer,47,undervalued
47,20250326012833515720,1749.6166011238508,62,treatment,7,3,CoachPlusInfluencer,48,undervalued
48,20250329220217907796,1747.2684634299162,61,treatment,4,3,AICoach,49,undervalued
49,20250326100822864333,1740.6906508383074,59,treatment,10,2,CoachPlusInfluencer,50,undervalued
50,20250326153612491612,1739.6068509881975,61,treatment,3,2,CoachPlusInfluencer,51,undervalued
51,20250326011645343705,1733.9206820347645,63,control,2,1,Control,52,undervalued
52,20250326104456300500,1733.6643330053378,60,treatment,8,3,CoachPlusInfluencer,53,undervalued
53,20250325233557691974,1732.8041780920692,59,treatment,8,3,AICoach,54,undervalued
54,20250326162845042763,1729.663697442151,64,treatment,5,2,CoachPlusInfluencer,55,undervalued
55,20250329223310654691,1727.631786976602,62,treatment,6,3,CoachPlusInfluencer,56,undervalued
56,20250326075219866832,1725.4124926410009,62,treatment,9,3,AICoach,57,undervalued
57,20250326141433660258,1725.30236390852,60,treatment,5,2,CoachPlusInfluencer,58,undervalued
58,20250325115116014828,1718.4038606559684,58,control,2,1,AICoach,59,undervalued
59,20250329213617955422,1717.742307651105,59,treatment,6,2,AICoach,60,undervalued
60,20250326172602441744,1717.3818954902638,61,treatment,7,3,AICoach,61,undervalued
61,20250326003151608881,1714.1194013379595,60,treatment,6,2,AICoach,62,undervalued
62,20250325215723275547,1712.9415330640954,61,treatment,4,3,AICoach,63,undervalued
63,20250326141518629244,1709.8344272339907,57,control,-1,1,Influencer,64,undervalued
64,20250326120732268613,1706.529886308909,60,treatment,8,2,AICoach,65,undervalued
65,20250326004008189593,1704.7361539094952,61,treatment,4,2,CoachPlusInfluencer,66,undervalued
66,20250329223142923155,1700.3011506031216,60,treatment,5,2,AICoach,67,undervalued
67,20250329214306660554,1700.142499426296,59,treatment,1,2,CoachPlusInfluencer,68,undervalued
68,20250325195000905424,1699.0689981596506,61,treatment,6,3,CoachPlusInfluencer,69,undervalued
69,20250326004953372129,1695.0087331225006,58,treatment,5,3,AICoach,70,undervalued
70,20250325234908671872,1692.65581682869,58,control,1,1,AICoach,71,undervalued
71,20250325135609103133,1692.2646136903677,59,treatment,4,3,AICoach,72,undervalued
72,20250325221047130500,1691.828089771708,62,control,7,1,Influencer,73,undervalued
73,20250326094716624174,1690.190769109735,60,treatment,3,3,CoachPlusInfluencer,74,undervalued
74,20250325110831932365,1689.2400770414315,60,treatment,4,2,CoachPlusInfluencer,75,undervalued
75,20250326162436624146,1687.7070226999367,61,treatment,2,3,AICoach,76,undervalued
76,20250326065454056555,1687.575882604601,60,treatment,2,2,AICoach,77,undervalued
77,20250329225307972817,1685.0035092548674,59,treatment,4,2,AICoach,78,undervalued
78,20250326205445645651,1684.4886322533057,59,treatment,5,2,CoachPlusInfluencer,79,undervalued
79,20250326014953774272,1681.7526636330126,63,control,2,1,AICoach,80,undervalued
80,20250326034229685865,1679.366946707279,60,control,4,1,CoachPlusInfluencer,81,undervalued
81,20250326141233546279,1674.9813099676603,60,treatment,5,2,AICoach,82,undervalued
82,20250326211703039952,1673.390305670497,62,treatment,1,3,CoachPlusInfluencer,83,undervalued
83,20250326010823045694,1671.3567381177738,60,treatment,4,2,CoachPlusInfluencer,84,undervalued
84,20250325185437213808,1670.6175196438958,60,treatment,6,3,CoachPlusInfluencer,85,undervalued
85,20250326070145962786,1666.3406653033771,62,control,-3,1,Control,86,undervalued
86,20250326051753691770,1666.0247885938957,64,treatment,4,2,CoachPlusInfluencer,87,undervalued
87,20250326155054851709,1664.737965993988,59,treatment,3,2,AICoach,88,undervalued
88,20250326145624822894,1661.402310864696,58,treatment,5,2,AICoach,89,undervalued
89,20250325105631456946,1661.060144091848,59,control,2,1,Influencer,90,undervalued
90,20250326050035640461,1661.0129663631164,61,treatment,0,2,CoachPlusInfluencer,91,undervalued
91,20250326003247362427,1658.975307283833,61,control,5,1,CoachPlusInfluencer,92,undervalued
92,20250326152947150262,1651.2932316417416,61,control,3,1,Control,93,undervalued
93,20250325121024705455,1650.9045030341513,59,control,2,1,Influencer,94,undervalued
94,20250329214418894479,1645.3713063387804,59,control,3,1,Influencer,95,undervalued
95,20250326104840631967,1644.7123192577255,58,control,0,1,Control,96,undervalued
96,20250326201710037852,1644.075840928558,58,treatment,6,3,CoachPlusInfluencer,97,undervalued
97,20250326160839624475,1644.0047315554773,58,control,6,1,CoachPlusInfluencer,98,undervalued
98,20250326203506995741,1643.0810695869975,60,treatment,3,2,AICoach,99,undervalued
99,20250329222513786589,1642.291208546153,60,treatment,6,2,AICoach,100,undervalued
100,20250325140136433434,1640.4387841343496,58,control,0,1,Influencer,101,undervalued
101,20250325181732649745,1639.2132082575145,59,treatment,1,2,CoachPlusInfluencer,102,undervalued
